candidate_id,target_issue_id,segment_no,query_variant,temporal_eligible,char_score,char_rank,word_score,word_rank,dense_score,dense_rank,rrf_score,final_rank,candidate_sources,candidate_text_hash,pipeline_run_id,sparse_score,meeting_id,text_preview
CAND_TGT_2020_0011_0F4A1002,TGT_2020_0011,050492_SEG_TURN_01369,expanded,True,0.07451266296220421,28,0.0,28,0.34546488523483276,30,0.03383838383838384,33,char_tfidf|word_tfidf|dense_minilm,2edfa1a107e16c7a1ddf8e1f530d928dc6bdf1155013519e84742941e3332961,RUN_20260722T052913Z_D9E75E,0.04843323092543274,050492,"◯이용 위원 알겠습니다. 혹시 체육국장님 나오셨나요, 유병채 체육국장 님? 그냥 간단하게 질문하겠습니다. 문체부 체육국장님께 질의하겠습니다. 혹시 체육진흥투표권 발행사업 위수탁 세부 이 행조건을 지키지 않은 문제에 대해서 감사원 감 사를 실시할 필요가 있지 않을까 싶은데요. 어떻 습니까?"
CAND_TGT_2020_0011_19DD9B96,TGT_2020_0011,050492_SEG_CURR_NEXT_00144,expanded,True,0.08068109269315302,15,0.0,31,0.19740773737430573,49,0.03349665624894983,34,char_tfidf|word_tfidf|dense_minilm,26ad90d444f02bf7c7e7aa6fdbced0ebc9ef0e3b4459c80b8ef436d067460aba,RUN_20260722T052913Z_D9E75E,0.05244271025054946,050492,"◯김승수 위원 지금 가라테, 우슈, 레슬링도 둘 다 다시 이번에 들어갔고 진짜 긴박한 상황입니 다. 만약에 내년 일본 가라테는 정식종목으로 살 아남고 태권도가 빠졌을 경우에 우리 국민들이 느끼는 참 참담한 좌절감 한번 생각해 보셨습니 까? ◯대한체육회장 이기흥 그런 일이 발생되지 않 도록 노력을 다하도록 하겠습니다."
CAND_TGT_2020_0011_7F5445BE,TGT_2020_0011,050350_SEG_CURR_NEXT_01362,expanded,True,0.06869315898255295,40,0.0,41,0.4036741256713867,14,0.03341450361252342,35,char_tfidf|word_tfidf|dense_minilm,9508cf49db4381920bc1f606b6096c4920f4410851904e90c4d492638e14ac6f,RUN_20260722T052913Z_D9E75E,0.044650553338659416,050350,"◯문화재청장 정재숙 예, 알고 있습니다. ◯이용 위원 특히 경기도 숙릉지의 경우 원형 파 악과 정비복원 사업에 기초자료로 활용하기 위해서 연지 발굴조사를 실시한 사례가 있습니다. 있는 만 큼 현재 태릉골프장 북측에 위치한 태릉 연지 부지 를 발굴조사를 실시해서 문화재에 편입시키면...... 화면을 한번 보시지요. 화면과 같이 역사문화환경 보존지역과 세계유 산 완충구역 간이 변경되어 유네스코 세계유산인 태릉과 강릉을 더욱더 보존할 수 있는 범위가 확 대되는데 지금이라도 시급히 연지 부지에 대한 발굴조사를 실시할 필요가 있지 않겠습니까?"
CAND_TGT_2020_0011_BEC4BB1F,TGT_2020_0011,050350_SEG_TURN_01363,expanded,True,0.07054650846691485,35,0.0,37,0.36999332904815674,20,0.03333559413998915,36,char_tfidf|word_tfidf|dense_minilm,f897cb8cff3be6267b60279934a3853b0f3474dd9f69a5681ecab1dbc9729982,RUN_20260722T052913Z_D9E75E,0.04585523050349465,050350,◯이용 위원 특히 경기도 숙릉지의 경우 원형 파 악과 정비복원 사업에 기초자료로 활용하기 위해서 연지 발굴조사를 실시한 사례가 있습니다. 있는 만 큼 현재 태릉골프장 북측에 위치한 태릉 연지 부지 를 발굴조사를 실시해서 문화재에 편입시키면...... 화면을 한번 보시지요. 화면과 같이 역사문화환경 보존지역과 세계유 산 완충구역 간이 변경되어 유네스코 세계유산인 태릉과 강릉을 더욱더 보존할 수 있는 범위가 확 대되는데 지금이라도 시급히 연지 부지에 대한 발굴조사를 실시할 필요가 있지 않겠습니까?
CAND_TGT_2020_0011_46D6C999,TGT_2020_0011,050350_SEG_PREV_CURR_01363,expanded,True,0.06869315898255295,39,0.0,42,0.4036741256713867,15,0.03323826500297089,37,char_tfidf|word_tfidf|dense_minilm,9508cf49db4381920bc1f606b6096c4920f4410851904e90c4d492638e14ac6f,RUN_20260722T052913Z_D9E75E,0.044650553338659416,050350,"◯문화재청장 정재숙 예, 알고 있습니다. ◯이용 위원 특히 경기도 숙릉지의 경우 원형 파 악과 정비복원 사업에 기초자료로 활용하기 위해서 연지 발굴조사를 실시한 사례가 있습니다. 있는 만 큼 현재 태릉골프장 북측에 위치한 태릉 연지 부지 를 발굴조사를 실시해서 문화재에 편입시키면...... 화면을 한번 보시지요. 화면과 같이 역사문화환경 보존지역과 세계유 산 완충구역 간이 변경되어 유네스코 세계유산인 태릉과 강릉을 더욱더 보존할 수 있는 범위가 확 대되는데 지금이라도 시급히 연지 부지에 대한 발굴조사를 실시할 필요가 있지 않겠습니까?"
CAND_TGT_2020_0011_6A963486,TGT_2020_0011,050606_SEG_TURN_00956,expanded,True,0.066710553633717,44,0.0,46,0.42694640159606934,11,0.03313385392178908,38,char_tfidf|word_tfidf|dense_minilm,b505963626e5944afd3744734b89519f63de0ebad5664a1218fe493b8a1c8259,RUN_20260722T052913Z_D9E75E,0.043361859861916055,050606,"◯한국콘텐츠진흥원장 김영준 저희가 성과관리, 이른바 지원사업에 대한 추적관리라고 그러는데 요 그런 부분에서 미진한 부분이 사실입니다."
CAND_TGT_2020_0011_5D855817,TGT_2020_0011,050606_SEG_TURN_01149,expanded,True,0.07015411950432035,36,0.0,38,0.3603680729866028,21,0.03296642731166541,39,char_tfidf|word_tfidf|dense_minilm,a15c5758bdc2cb04b6f9cde9442c64682dd8c972de174a50c660ecbc3a5ff1bc,RUN_20260722T052913Z_D9E75E,0.04560017767780823,050606,◯한국언론진흥재단이사장 표완수 위원님의 충 고를 잘 받들어 가지고 직원들과 머리를 맞대서 해결하도록 노력하겠습니다.
CAND_TGT_2020_0011_B9C26A79,TGT_2020_0011,050430_SEG_TURN_00674,expanded,True,0.07476556185465424,27,0.0,27,0.17409741878509521,50,0.03207941483803553,40,char_tfidf|word_tfidf|dense_minilm,109506a06b503f0d7f3f2ea195e668deea60272658d3e2f4257260d9c895b62c,RUN_20260722T052913Z_D9E75E,0.04859761520552526,050430,◯박정 위원 그러니까 문체부가 공모 절차 없이 학교체육진흥회를 간접보조사업자로 지정한 것이 보조금법 위반은 아니라는 소리지요?
CAND_TGT_2020_0011_C767107A,TGT_2020_0011,050673_SEG_CURR_NEXT_01172,expanded,True,0.06957853291016129,38,0.0,39,0.3321455717086792,36,0.030721758400329827,41,char_tfidf|word_tfidf|dense_minilm,fdcf32aaad5136c62e8568dda4d856626a9860e6829d127c69cfcdcb97721ff0,RUN_20260722T052913Z_D9E75E,0.045226046391604845,050673,"◯이용 위원 알겠습니다. 다음 PPT 보여 주세요. 정부가 저신용자를 위해서 서민금융상품을 운 영하고 있지만 이는 사업자를 보유하거나 3개월 이상 근로조건을 맞춰야 하기 때문에 대부분 프 리랜서로 활동하는 예술인만을 위한 사업이 생겨 났습니다. 하지만 서민상품과 다르게 저신용 대 출이 반려되는 이유가 가장 큰 문제입니다. 올해는 가장 여러 가지 문제로 코로나로 예술 인들의 삶이 다른 때보다 굉장히 힘들고 빡빡해 진 만큼 이들의 생계 걱정으로 예술활동을 중단 하는 일이 발생하지 않도록 신중히 검토해 주시 고 이 부분에 대해서 어떻게 조치할 것인지, 어 떻게 하면 예술인들의 생계를 도울 수 있을지 의 원실로 꼭 답변 부탁드리겠습니다. ◯(재)한국예술인복지재단대표이사 정희섭 서면 보고 드리겠습니다. 아니면 지금 답변드릴까요?"
CAND_TGT_2020_0011_38A30612,TGT_2020_0011,050673_SEG_PREV_CURR_00399,expanded,True,0.07196112669906342,33,0.0,36,0.2870010435581207,45,0.030693164362519204,42,char_tfidf|word_tfidf|dense_minilm,8a89d3245455378aacb18ce56d8dea3ca0b6fafe1c137e1c0d6d10c275bc3a97,RUN_20260722T052913Z_D9E75E,0.046774732354391224,050673,"◯최형두 위원 북핵 문제가 얽혀 있고 분단 문 제가 얼마나 깊숙하게 얽혀 있는지를 제대로 배 우게 해야겠지요. 저는 만일 김일성이 남침하지 않았으면 지금 일본에서의 군국주의나 극우, 우파 움직임도 완 전히 근절됐을 거라고 생각합니다. 그리고 세계 사의 냉전도 많이 바뀌었을 거라고 생각합니다. 남북관계도 많이 바뀌었겠지요. 나중에...... ◯대한민국역사박물관장 주진오 지금 위원님께 서 말씀하신 그런 문제의식을 저희들도 가지고 열심히 전시회를 준비해 왔습니다만 부분적으로 오해가 생길 수 있는 그런 것이 있다면 저희들이 잘 반영해서 그런 오해가 생기지 않도록 노력하 겠습니다."
CAND_TGT_2020_0011_EDFA19A8,TGT_2020_0011,050492_SEG_CURR_NEXT_01369,expanded,True,0.06659559434569226,45,0.0,47,0.3564446270465851,25,0.03063430979868583,43,char_tfidf|word_tfidf|dense_minilm,e2eeb031c9a4c39d4afea65c82e437353a5bb768c8586aa006712d560cebcb24,RUN_20260722T052913Z_D9E75E,0.04328713632469997,050492,"◯이용 위원 알겠습니다. 혹시 체육국장님 나오셨나요, 유병채 체육국장 님? 그냥 간단하게 질문하겠습니다. 문체부 체육국장님께 질의하겠습니다. 혹시 체육진흥투표권 발행사업 위수탁 세부 이 행조건을 지키지 않은 문제에 대해서 감사원 감 사를 실시할 필요가 있지 않을까 싶은데요. 어떻 습니까? ◯문화체육관광부체육국장 유병채 그 부분은 한 번 법적인 검토를, 계약조건이나 응찰했을 때 조 건을 면밀히 살펴보고 하도록 하겠습니다."
CAND_TGT_2020_0011_124D925B,TGT_2020_0011,050673_SEG_PREV_CURR_01173,expanded,True,0.06957853291016129,37,0.0,40,0.3321455717086792,37,0.030618556701030926,44,char_tfidf|word_tfidf|dense_minilm,fdcf32aaad5136c62e8568dda4d856626a9860e6829d127c69cfcdcb97721ff0,RUN_20260722T052913Z_D9E75E,0.045226046391604845,050673,"◯이용 위원 알겠습니다. 다음 PPT 보여 주세요. 정부가 저신용자를 위해서 서민금융상품을 운 영하고 있지만 이는 사업자를 보유하거나 3개월 이상 근로조건을 맞춰야 하기 때문에 대부분 프 리랜서로 활동하는 예술인만을 위한 사업이 생겨 났습니다. 하지만 서민상품과 다르게 저신용 대 출이 반려되는 이유가 가장 큰 문제입니다. 올해는 가장 여러 가지 문제로 코로나로 예술 인들의 삶이 다른 때보다 굉장히 힘들고 빡빡해 진 만큼 이들의 생계 걱정으로 예술활동을 중단 하는 일이 발생하지 않도록 신중히 검토해 주시 고 이 부분에 대해서 어떻게 조치할 것인지, 어 떻게 하면 예술인들의 생계를 도울 수 있을지 의 원실로 꼭 답변 부탁드리겠습니다. ◯(재)한국예술인복지재단대표이사 정희섭 서면 보고 드리겠습니다. 아니면 지금 답변드릴까요?"
CAND_TGT_2020_0011_76D09FF2,TGT_2020_0011,050673_SEG_CURR_NEXT_00398,expanded,True,0.07196112669906342,34,0.0,35,0.2870010435581207,46,0.03059857592596505,45,char_tfidf|word_tfidf|dense_minilm,8a89d3245455378aacb18ce56d8dea3ca0b6fafe1c137e1c0d6d10c275bc3a97,RUN_20260722T052913Z_D9E75E,0.046774732354391224,050673,"◯최형두 위원 북핵 문제가 얽혀 있고 분단 문 제가 얼마나 깊숙하게 얽혀 있는지를 제대로 배 우게 해야겠지요. 저는 만일 김일성이 남침하지 않았으면 지금 일본에서의 군국주의나 극우, 우파 움직임도 완 전히 근절됐을 거라고 생각합니다. 그리고 세계 사의 냉전도 많이 바뀌었을 거라고 생각합니다. 남북관계도 많이 바뀌었겠지요. 나중에...... ◯대한민국역사박물관장 주진오 지금 위원님께 서 말씀하신 그런 문제의식을 저희들도 가지고 열심히 전시회를 준비해 왔습니다만 부분적으로 오해가 생길 수 있는 그런 것이 있다면 저희들이 잘 반영해서 그런 오해가 생기지 않도록 노력하 겠습니다."
CAND_TGT_2020_0011_628068F2,TGT_2020_0011,050492_SEG_PREV_CURR_01370,expanded,True,0.06659559434569226,46,0.0,48,0.3564446270465851,26,0.030321128500154386,46,char_tfidf|word_tfidf|dense_minilm,e2eeb031c9a4c39d4afea65c82e437353a5bb768c8586aa006712d560cebcb24,RUN_20260722T052913Z_D9E75E,0.04328713632469997,050492,"◯이용 위원 알겠습니다. 혹시 체육국장님 나오셨나요, 유병채 체육국장 님? 그냥 간단하게 질문하겠습니다. 문체부 체육국장님께 질의하겠습니다. 혹시 체육진흥투표권 발행사업 위수탁 세부 이 행조건을 지키지 않은 문제에 대해서 감사원 감 사를 실시할 필요가 있지 않을까 싶은데요. 어떻 습니까? ◯문화체육관광부체육국장 유병채 그 부분은 한 번 법적인 검토를, 계약조건이나 응찰했을 때 조 건을 면밀히 살펴보고 하도록 하겠습니다."
CAND_TGT_2020_0011_0CDDD3C2,TGT_2020_0011,050673_SEG_PREV_CURR_01172,expanded,True,0.06715979293679444,41,0.0,43,0.29689645767211914,41,0.02951071806209747,47,char_tfidf|word_tfidf|dense_minilm,768c9652deab479acba6cb98df57c7880259379ca4a1efe004bb44ba4cd546a4,RUN_20260722T052913Z_D9E75E,0.04365386540891639,050673,"◯(재)한국예술인복지재단대표이사 정희섭 신용 도 문제 때문에 대출을 받지 못한, 융자를 받지 못하는 일부 예술인들이 있는 안타까운 현실을 저희도 잘 알고 있습니다. ◯이용 위원 알겠습니다. 다음 PPT 보여 주세요. 정부가 저신용자를 위해서 서민금융상품을 운 영하고 있지만 이는 사업자를 보유하거나 3개월 이상 근로조건을 맞춰야 하기 때문에 대부분 프 리랜서로 활동하는 예술인만을 위한 사업이 생겨 났습니다. 하지만 서민상품과 다르게 저신용 대 출이 반려되는 이유가 가장 큰 문제입니다. 올해는 가장 여러 가지 문제로 코로나로 예술 인들의 삶이 다른 때보다 굉장히 힘들고 빡빡해 진 만큼 이들의 생계 걱정으로 예술활동을 중단 하는 일이 발생하지 않도록 신중히 검토해 주시 고 이 부분에 대해서 어떻게 조치할 것인지, 어 떻게 하면 예술인들의 생계를 도울 수 있을지 의 원실로 꼭 답변 부탁드리겠습니다."
CAND_TGT_2020_0011_06C005B3,TGT_2020_0011,050673_SEG_CURR_NEXT_01171,expanded,True,0.06715979293679444,42,0.0,44,0.29689645767211914,42,0.029223227752639518,48,char_tfidf|word_tfidf|dense_minilm,768c9652deab479acba6cb98df57c7880259379ca4a1efe004bb44ba4cd546a4,RUN_20260722T052913Z_D9E75E,0.04365386540891639,050673,"◯(재)한국예술인복지재단대표이사 정희섭 신용 도 문제 때문에 대출을 받지 못한, 융자를 받지 못하는 일부 예술인들이 있는 안타까운 현실을 저희도 잘 알고 있습니다. ◯이용 위원 알겠습니다. 다음 PPT 보여 주세요. 정부가 저신용자를 위해서 서민금융상품을 운 영하고 있지만 이는 사업자를 보유하거나 3개월 이상 근로조건을 맞춰야 하기 때문에 대부분 프 리랜서로 활동하는 예술인만을 위한 사업이 생겨 났습니다. 하지만 서민상품과 다르게 저신용 대 출이 반려되는 이유가 가장 큰 문제입니다. 올해는 가장 여러 가지 문제로 코로나로 예술 인들의 삶이 다른 때보다 굉장히 힘들고 빡빡해 진 만큼 이들의 생계 걱정으로 예술활동을 중단 하는 일이 발생하지 않도록 신중히 검토해 주시 고 이 부분에 대해서 어떻게 조치할 것인지, 어 떻게 하면 예술인들의 생계를 도울 수 있을지 의 원실로 꼭 답변 부탁드리겠습니다."
CAND_TGT_2020_0011_334553E3,TGT_2020_0011,050606_SEG_CURR_NEXT_01149,expanded,True,0.06654089589793155,48,0.0,49,0.29108282923698425,43,0.028142309049942433,49,char_tfidf|word_tfidf|dense_minilm,75dd1110708fad578bf08d27771e9bfaa133ee7baca7e8a9a6ec260589b70506,RUN_20260722T052913Z_D9E75E,0.04325158233365551,050606,◯한국언론진흥재단이사장 표완수 위원님의 충 고를 잘 받들어 가지고 직원들과 머리를 맞대서 해결하도록 노력하겠습니다. ◯이용 위원 이상입니다.
CAND_TGT_2020_0011_C7960F1F,TGT_2020_0011,050606_SEG_PREV_CURR_01150,expanded,True,0.06654089589793155,47,0.0,50,0.29108282923698425,44,0.02805208809881707,50,char_tfidf|word_tfidf|dense_minilm,75dd1110708fad578bf08d27771e9bfaa133ee7baca7e8a9a6ec260589b70506,RUN_20260722T052913Z_D9E75E,0.04325158233365551,050606,◯한국언론진흥재단이사장 표완수 위원님의 충 고를 잘 받들어 가지고 직원들과 머리를 맞대서 해결하도록 노력하겠습니다. ◯이용 위원 이상입니다.
CAND_TGT_2020_0016_40F7097D,TGT_2020_0016,050350_SEG_TURN_00329,expanded,True,0.13013605519281374,1,0.0,32,0.5152468085289001,5,0.04264762322495751,1,char_tfidf|word_tfidf|dense_minilm,1572c2dcbe6de7334b96642c54a31600212717ef4f216036b38db68c90aa0d2c,RUN_20260722T052913Z_D9E75E,0.08458843587532894,050350,◯이병훈 위원 그래서 문화재청이 이 공평동 룰 을 제도화하는 방안을 마련할 필요가 있다고 생 각해요. 이에 대해서 어떻게 생각하십니까?
CAND_TGT_2020_0016_2BFB0A6A,TGT_2020_0016,050350_SEG_CURR_NEXT_00329,expanded,True,0.11172070921342626,6,0.0,23,0.49611836671829224,6,0.04235122307411464,2,char_tfidf|word_tfidf|dense_minilm,0062c6e249084f0c56b1ce79c412649ec18f40ed1785b7f057c7f491fd768df7,RUN_20260722T052913Z_D9E75E,0.07261846098872707,050350,◯이병훈 위원 그래서 문화재청이 이 공평동 룰 을 제도화하는 방안을 마련할 필요가 있다고 생 각해요. 이에 대해서 어떻게 생각하십니까? ◯문화재청장 정재숙 위원님 말씀에 동의합니 다.
CAND_TGT_2020_0016_64572D87,TGT_2020_0016,050350_SEG_PREV_CURR_00329,expanded,True,0.11740605708331393,4,0.0,22,0.4668928384780884,9,0.04231287557440792,3,char_tfidf|word_tfidf|dense_minilm,e94f864171c5455828b61703d46aa06736594cf34ac53981d36e31c081b1561a,RUN_20260722T052913Z_D9E75E,0.07631393710415406,050350,"◯문화재청장 정재숙 예, 아주 독특한...... ◯이병훈 위원 그래서 문화재청이 이 공평동 룰 을 제도화하는 방안을 마련할 필요가 있다고 생 각해요. 이에 대해서 어떻게 생각하십니까?"
CAND_TGT_2020_0016_04A9356A,TGT_2020_0016,050350_SEG_CURR_NEXT_00328,expanded,True,0.11740605708331393,3,0.0,29,0.4668928384780884,8,0.04181485328213683,4,char_tfidf|word_tfidf|dense_minilm,e94f864171c5455828b61703d46aa06736594cf34ac53981d36e31c081b1561a,RUN_20260722T052913Z_D9E75E,0.07631393710415406,050350,"◯문화재청장 정재숙 예, 아주 독특한...... ◯이병훈 위원 그래서 문화재청이 이 공평동 룰 을 제도화하는 방안을 마련할 필요가 있다고 생 각해요. 이에 대해서 어떻게 생각하십니까?"
CAND_TGT_2020_0016_9A7A225B,TGT_2020_0016,050350_SEG_PREV_CURR_00330,expanded,True,0.11172070921342626,5,0.0,30,0.49611836671829224,7,0.04142109963005486,5,char_tfidf|word_tfidf|dense_minilm,0062c6e249084f0c56b1ce79c412649ec18f40ed1785b7f057c7f491fd768df7,RUN_20260722T052913Z_D9E75E,0.07261846098872707,050350,◯이병훈 위원 그래서 문화재청이 이 공평동 룰 을 제도화하는 방안을 마련할 필요가 있다고 생 각해요. 이에 대해서 어떻게 생각하십니까? ◯문화재청장 정재숙 위원님 말씀에 동의합니 다.
CAND_TGT_2020_0016_F88AFEF7,TGT_2020_0016,050615_SEG_TURN_00144,expanded,True,0.02037371218159459,45,0.11040264822283903,7,0.619225263595581,2,0.0405782149162024,6,char_tfidf|word_tfidf|dense_minilm,a673bfc4c64978450e0157625f77584eb393e13a70ed82c72a1018b7bc036387,RUN_20260722T052913Z_D9E75E,0.05188383979603014,050615,◯사행산업통합감독위원장 심덕섭 아마 외국어 사이트이기 때문이 아니라 외국에 그 사이트의 주소가 되어 있는 그런 경우에 저희가 한계가 있 습니다. 그런 부분 때문에 아마 그렇게 답변이 나갔던 것 같은데 외국어로 되어 있다 하더라도 국내에 있는 것은 저희가 감시시스템을 통해서 잡아내고 있습니다.
CAND_TGT_2020_0016_5DB84CC9,TGT_2020_0016,050615_SEG_TURN_00143,expanded,True,0.017727014482434474,46,0.16569342283935964,1,0.43582212924957275,10,0.04011311917281605,7,char_tfidf|word_tfidf|dense_minilm,163f0099ba0fdd3bd9ebc1ec3c932d55d0aacbf6957b2784e6f0076d132e500a,RUN_20260722T052913Z_D9E75E,0.06951525740735828,050615,"◯전용기 위원 그렇지요. 의원실로 보내신 자료 를 보면 건수가 국민체육진흥공단에서 온라인 불 법사이트를 차단하는 것의 10분의 1도 안 됩니 다. 그 정도로 모니터링이 잘 안 되고 있고 신고 가 낮다는 이야기인데요. 또 한번 봐 주세요. PPT 틀어 주세요. 저희가 사감위에 제출을 했어요, 이런 것들 있 으니까 막아 달라고. 30건을 보냈는데 첫 페이지 에 보면 외국어 사이트라고 못 막는다고 왔고요. 동일 사이트에 대해 의뢰하였으나 새로 개설된 사이트이기 때문에 방법이 없다 이렇게 답변을 하셨는데요. 외국어 사이트 한번 들어가 보시지요. 외국어 사이트 저희가 의뢰하고 나서 막히기는 했습니다. 여기 국회라서 안 나오는데 막히기는 했습니다. 막히기는 했는데 https, 위에서 들어가면 바로 또 나와요. 그리고 외국어 사이트가 중요한 것이 뭐냐 하 면...... 꺼 주세요. 외국어 사이트가 한국어 지원이 되는데 외국어 사이트라고 못 막는다고 사행산업감독위원회에서 답변이 온 겁니다."
CAND_TGT_2020_0016_0DD5E190,TGT_2020_0016,050308_SEG_TURN_00213,expanded,True,0.07303428348397774,17,0.0,35,0.6335486769676208,1,0.03990677139943749,8,char_tfidf|word_tfidf|dense_minilm,ccd6d521e97b0b24a18a550baa102d5c982ca5ca3fe90992b85b0593e0ae6ec2,RUN_20260722T052913Z_D9E75E,0.04747228426458553,050308,"◯김예지위원 우선1%라도잘지켜주시기바 랍니다. 10%도아니고1%라도지켜달라는법이 준수될수있도록지금말씀하신것처럼공공기 관으로서책임감을가지고모범을보여주시기를 기대하면서다음질문하겠습니다. 국립국어원 소강춘 원장님께 말씀드리겠는데 요. 점자법에따르면점자의사용을일반활자와 차별해서는안되며교과용도서와공공기관등 의공문서, 기타출판물을점자로제작할때는 점자규정을준수해야한다고규정하고있습니 다. 점자법만보면점자위상이높아지고시각장 애인정보접근권이향상된것처럼보이지만여전 히오류가많고실태조사또한제대로되지않고 있습니다. 특히교과용도서에오류가많은것은 심각한문제아닙니까? 지난해한국시각장애인연합회에서2019년수능 대비EBS 대체자료발간직후점자.음성자료 에대한검수를진행한결과점자자료에서수도 없는많은오류가발견됐습니다. 이는명백한학 습권침해이고차별입니다. 점자법제6조에서는점자법이점자의사용과보 급등에관하여다른법률에우선적용한다라고 규정하고있습니다. 이것들으셨을때점자교과서 와지금말씀드린것처럼공문서가일반활자와 차별없이제작되고있다고보"
CAND_TGT_2020_0016_4A18EB66,TGT_2020_0016,050615_SEG_PREV_CURR_00144,expanded,True,0.017330738262256028,47,0.15317091855586895,2,0.43582212924957275,12,0.03936371553947677,9,char_tfidf|word_tfidf|dense_minilm,56326e3363e2dd9a65b0a39dc1a698dea2b7bd8a32169e3e44b32bcf6f62a0e7,RUN_20260722T052913Z_D9E75E,0.06487480136502055,050615,"◯전용기 위원 그렇지요. 의원실로 보내신 자료 를 보면 건수가 국민체육진흥공단에서 온라인 불 법사이트를 차단하는 것의 10분의 1도 안 됩니 다. 그 정도로 모니터링이 잘 안 되고 있고 신고 가 낮다는 이야기인데요. 또 한번 봐 주세요. PPT 틀어 주세요. 저희가 사감위에 제출을 했어요, 이런 것들 있 으니까 막아 달라고. 30건을 보냈는데 첫 페이지 에 보면 외국어 사이트라고 못 막는다고 왔고요. 동일 사이트에 대해 의뢰하였으나 새로 개설된 사이트이기 때문에 방법이 없다 이렇게 답변을 하셨는데요. 외국어 사이트 한번 들어가 보시지요. 외국어 사이트 저희가 의뢰하고 나서 막히기는 했습니다. 여기 국회라서 안 나오는데 막히기는 했습니다. 막히기는 했는데 https, 위에서 들어가면 바로 또 나와요. 그리고 외국어 사이트가 중요한 것이 뭐냐 하 면...... 꺼 주세요. 외국어 사이트가 한국어 지원이 되는데 외국어 사이트라고 못 막는다고 사행산업감독위원회에서 답변이 온 겁니다. ◯사행"
CAND_TGT_2020_0016_118E3BBE,TGT_2020_0016,050615_SEG_CURR_NEXT_00143,expanded,True,0.017330738262256028,48,0.15317091855586895,3,0.43582212924957275,11,0.039216782174528654,10,char_tfidf|word_tfidf|dense_minilm,56326e3363e2dd9a65b0a39dc1a698dea2b7bd8a32169e3e44b32bcf6f62a0e7,RUN_20260722T052913Z_D9E75E,0.06487480136502055,050615,"◯전용기 위원 그렇지요. 의원실로 보내신 자료 를 보면 건수가 국민체육진흥공단에서 온라인 불 법사이트를 차단하는 것의 10분의 1도 안 됩니 다. 그 정도로 모니터링이 잘 안 되고 있고 신고 가 낮다는 이야기인데요. 또 한번 봐 주세요. PPT 틀어 주세요. 저희가 사감위에 제출을 했어요, 이런 것들 있 으니까 막아 달라고. 30건을 보냈는데 첫 페이지 에 보면 외국어 사이트라고 못 막는다고 왔고요. 동일 사이트에 대해 의뢰하였으나 새로 개설된 사이트이기 때문에 방법이 없다 이렇게 답변을 하셨는데요. 외국어 사이트 한번 들어가 보시지요. 외국어 사이트 저희가 의뢰하고 나서 막히기는 했습니다. 여기 국회라서 안 나오는데 막히기는 했습니다. 막히기는 했는데 https, 위에서 들어가면 바로 또 나와요. 그리고 외국어 사이트가 중요한 것이 뭐냐 하 면...... 꺼 주세요. 외국어 사이트가 한국어 지원이 되는데 외국어 사이트라고 못 막는다고 사행산업감독위원회에서 답변이 온 겁니다. ◯사행"
CAND_TGT_2020_0016_9A93E146,TGT_2020_0016,050492_SEG_TURN_00937,expanded,True,0.09683163013535033,9,0.0,18,0.34353703260421753,26,0.03894117342044541,11,char_tfidf|word_tfidf|dense_minilm,5a9ba8e8e5f90b75869945bf9cf0ee088f210a535fcebb35a9c1658e197d5414,RUN_20260722T052913Z_D9E75E,0.06294055958797772,050492,"◯배현진 위원 아니, ‘그렇게 해야 한다’라고 하 셨습니다. ‘해야 한다’라고 하셨습니다."
CAND_TGT_2020_0016_033EC97D,TGT_2020_0016,050350_SEG_PREV_CURR_01182,expanded,True,0.024701946579688036,43,0.10099254470654857,8,0.4051678776741028,15,0.03774795355035218,12,char_tfidf|word_tfidf|dense_minilm,e1ec7db40770efa4233e7be15e34de2fddf82dd84dc13f385cd4cb41bd7c1ac3,RUN_20260722T052913Z_D9E75E,0.05140365592408922,050350,◯김승수 위원 한번 전체적으로 청장님이 평가 해서 살펴보시고요. 이게 그런 최소한의 가이드 라인은 줄 필요성이 있는지 한번 판단해 주시기 를 부탁을 드립니다. ◯문화재청장 정재숙 여태까지는 지자체의 자율 성을 최대한 저희가 보장을 했는데 앞으로는 보 완을 좀 하겠습니다.
CAND_TGT_2020_0016_83C7C7E6,TGT_2020_0016,050615_SEG_CURR_NEXT_01425,expanded,True,0.10561724983684836,7,0.0,19,0.2582087516784668,40,0.037583600982429625,13,char_tfidf|word_tfidf|dense_minilm,524f9e006477ad31f38eace46240aa855ec405859031788b13112e1098fc05f5,RUN_20260722T052913Z_D9E75E,0.06865121239395144,050615,◯그랜드코리아레저(주)사장 유태열 예. ◯李達坤 위원 그래서 이것을 조금 높일 수 있 는 방안이 없어요? 이게 일종의 아주 간단한 장 치산업인데 여기서 75%가 비용으로 들어가고 25%가 남는다는 것은 면허나 허가의 관점에서 볼 때는 상당히 낮은 것 같아요.
